customer_id,article_id,product_type,product_group,colour,appearance,product_name,product_description,transaction_date,image_url
b4db5e5259234574edfff958e170fe3a5e13b6f146752ca066abca3c156acc71,0661147004,Sweater,Garment Upper body,Black,Contrast,SPEED Ace,SPEED Ace,2018-10-12,https://placehold.co/300x400?text=0661147004
b4db5e5259234574edfff958e170fe3a5e13b6f146752ca066abca3c156acc71,0669807004,Blouse,Garment Upper body,Black,Solid,Binggey,"Blouse in a plumeti viscose weave with a V-neck, buttons down the front, 3/4-length sleeves with a flounce, and a seam with a flounce at the hem. Unlined.",2018-10-12,https://placehold.co/300x400?text=0669807004
b4db5e5259234574edfff958e170fe3a5e13b6f146752ca066abca3c156acc71,0670424002,Sweater,Garment Upper body,Grey,Melange,SPEED Panda,"Jumper in a soft fine knit containing some wool with a frill-trimmed, ribbed turtleneck, long sleeves with a ribbed flounce at the cuffs, and ribbing at the hem.",2018-10-12,https://placehold.co/300x400?text=0670424002
be1981ab818cf4ef6765b2ecaea7a2cbf14ccd6e8a7ee985513d9e8e53c6d91b,0663679001,Dress,Garment Full body,Black,Solid,Stork dress,"Short wrap dress in woven fabric with a small stand-up collar, V-neck and an opening with covered buttons at the back of the neck. Elasticated seam at the waist and long trumpet sleeves. Lined.",2018-10-12,https://placehold.co/300x400?text=0663679001
be1981ab818cf4ef6765b2ecaea7a2cbf14ccd6e8a7ee985513d9e8e53c6d91b,0665647002,Blouse,Garment Upper body,Dark Beige,All over pattern,W PAPILLION BLOUSE EQ,Blouse in patterned cotton with an opening and button at the back of the neck and a flounce at the hem.,2018-10-12,https://placehold.co/300x400?text=0665647002
be1981ab818cf4ef6765b2ecaea7a2cbf14ccd6e8a7ee985513d9e8e53c6d91b,0684890001,Dress,Garment Full body,Black,Solid,Cherry velvet dress J,Short velvet dress with a V-neck and sewn-in wrapover at the front with a concealed press-stud. 3/4-length sleeves and an elasticated seam at the waist. Unlined.,2018-10-12,https://placehold.co/300x400?text=0684890001
d00063b94dcb1342869d4994844a2742b5d62927f36843164fb3f818f630bca9,0506110001,Leggings/Tights,Garment Lower body,Black,Other structure,Coated Leggings,Leggings in jersey with a sheen. Elasticated waist.,2018-10-12,https://placehold.co/300x400?text=0506110001
d00063b94dcb1342869d4994844a2742b5d62927f36843164fb3f818f630bca9,0547747001,Trousers,Garment Lower body,Black,Treatment,Mimi star coating,"5-pocket trousers in patterned stretch twill with a regular waist, zip fly with a button and slim legs.",2018-10-12,https://placehold.co/300x400?text=0547747001
d00063b94dcb1342869d4994844a2742b5d62927f36843164fb3f818f630bca9,0618784002,Leggings/Tights,Garment Lower body,Black,Solid,Late leggings,Leggings in a sturdy stretch weave with a glossy coating and an elasticated waist.,2018-10-12,https://placehold.co/300x400?text=0618784002
d00063b94dcb1342869d4994844a2742b5d62927f36843164fb3f818f630bca9,0633136007,Hoodie,Garment Upper body,Grey,Placement print,Herbal hood TOP PRODUCT,"Short top in printed sweatshirt fabric with a jersey-lined drawstring hood, dropped shoulders, long sleeves and ribbing at the cuffs and hem.",2018-10-12,https://placehold.co/300x400?text=0633136007
d00063b94dcb1342869d4994844a2742b5d62927f36843164fb3f818f630bca9,0647841001,Robe,Underwear,Light Pink,All over pattern,LS Cato Kimono (W),"LOVE STORIES x H&M. Kimono in patterned satin with 3/4-length sleeves, pockets in the side seams and a detachable tie belt at the waist.",2018-10-12,https://placehold.co/300x400?text=0647841001
d00063b94dcb1342869d4994844a2742b5d62927f36843164fb3f818f630bca9,0662980002,Sweater,Garment Upper body,Grey,Melange,Jafar,"Long jumper in a soft knit containing some wool with a wide, ribbed polo neck and low dropped shoulders. Long, wide sleeves with ribbed cuffs and ribbing at the hem with slits in the sides. Slightly longer at the back.",2018-10-12,https://placehold.co/300x400?text=0662980002
d00063b94dcb1342869d4994844a2742b5d62927f36843164fb3f818f630bca9,0671659002,Blouse,Garment Upper body,White,Embroidery,Tuna Tunic,"Tunic woven in an airy viscose blend with hole embroidery and inset lace sections. Frill-trimmed stand-up collar, a button placket and pin-tucks at the front. 3/4-length sleeves with pin-tucks and narrow cuffs, and a seam at the waist with tiers to the hem. Slightly longer underdress.",2018-10-12,https://placehold.co/300x400?text=0671659002
d7ccd94737524e3138287b27dc457b1dacd3737820e27f98019b8ba84d7ffcac,0110065011,Bra,Underwear,Light Beige,Solid,OP T-shirt (Idro),"Microfibre T-shirt bra with underwired, moulded, lightly padded cups that shape the bust and provide good support. Narrow adjustable shoulder straps and a narrow hook-and-eye fastening at the back. Without visible seams for greater comfort.",2018-10-12,https://placehold.co/300x400?text=0110065011
d7ccd94737524e3138287b27dc457b1dacd3737820e27f98019b8ba84d7ffcac,0179950017,Belt,Accessories,Black,Solid,Austin basic leather hip belt,Leather belt with a metal buckle. Width 2.5 cm.,2018-10-12,https://placehold.co/300x400?text=0179950017
d7ccd94737524e3138287b27dc457b1dacd3737820e27f98019b8ba84d7ffcac,0547747001,Trousers,Garment Lower body,Black,Treatment,Mimi star coating,"5-pocket trousers in patterned stretch twill with a regular waist, zip fly with a button and slim legs.",2018-10-12,https://placehold.co/300x400?text=0547747001
d7ccd94737524e3138287b27dc457b1dacd3737820e27f98019b8ba84d7ffcac,0547747001,Trousers,Garment Lower body,Black,Treatment,Mimi star coating,"5-pocket trousers in patterned stretch twill with a regular waist, zip fly with a button and slim legs.",2018-10-12,https://placehold.co/300x400?text=0547747001
d7ccd94737524e3138287b27dc457b1dacd3737820e27f98019b8ba84d7ffcac,0690478001,Blazer,Garment Upper body,Black,Stripe,Capone blazer campaign,"Double-breasted jacket in jersey with notch lapels, a tapered waist and buttons at the front. Welt front pockets and a single back vent. Lined.",2018-10-12,https://placehold.co/300x400?text=0690478001
e34f8aa5e7c8c258523ea3e5f5f13168b6c21a9e8bffccd515dd5cef56126efb,0457292020,Dress,Garment Full body,Dark Blue,All over pattern,Cherry dress,"Short dress in woven fabric with a wrapover with a concealed press-stud at the top, 3/4-length sleeves and elasticated seam at the waist. Unlined.",2018-10-12,https://placehold.co/300x400?text=0457292020
e34f8aa5e7c8c258523ea3e5f5f13168b6c21a9e8bffccd515dd5cef56126efb,0514817007,Vest top,Garment Upper body,Dark Blue,Stripe,LIME STRAP,"Sleeveless top in a viscose weave with narrow, adjustable shoulder straps.",2018-10-12,https://placehold.co/300x400?text=0514817007
e5ebe09835a61c34decfeba6b5331ea241d80184802acd6f5de65ba87b12f36f,0402389010,Hat/beanie,Accessories,Light Pink,Solid,Icona premium beanie,Hat knitted in soft cashmere with a roll edge.,2018-10-12,https://placehold.co/300x400?text=0402389010
e5ebe09835a61c34decfeba6b5331ea241d80184802acd6f5de65ba87b12f36f,0639438001,Bag,Accessories,Black,Solid,OL PQ Hudson,Large leather shopper with two handles at the top and decorative seams front and back. Size 14x32x39 cm.,2018-10-12,https://placehold.co/300x400?text=0639438001
e5ebe09835a61c34decfeba6b5331ea241d80184802acd6f5de65ba87b12f36f,0705557001,Pyjama set,Nightwear,Dark Grey,Solid,Premium Peg LL PJ,"Pyjamas with a strappy top and bottoms in soft pima cotton jersey. V-neck top with a lace trim at the top and narrow adjustable shoulder straps. Bottoms with an elasticated drawstring waist and straight, wide legs with lace-trimmed hems.",2018-10-12,https://placehold.co/300x400?text=0705557001
f137c16fd175271922dad4006565503952f24750a57388fe24970a218c62de6a,0524825012,Trousers,Garment Lower body,Dark Red,Melange,Latte slacks (1),"Trousers in a stretch weave with a fly with a hook-and-eye fastener, a regular waist, side pockets and tapered legs.",2018-10-12,https://placehold.co/300x400?text=0524825012
f137c16fd175271922dad4006565503952f24750a57388fe24970a218c62de6a,0628974002,Sweater,Garment Upper body,Light Pink,Solid,Ashley,"Jumper in a soft cashmere knit with long raglan sleeves in a relaxed fit. Ribbing around the neckline, cuffs and hem, and slits in the sides.",2018-10-12,https://placehold.co/300x400?text=0628974002
03d0011487606c37c1b1ed147fc72f285a50c05f00b9712e0fc3da400c864296,0663015003,Sweater,Garment Upper body,Dark Yellow,Colour blocking,Sultan,"Jumper in a soft knit with low dropped shoulders, long sleeves and ribbing around the neckline, cuffs and hem.",2018-10-13,https://placehold.co/300x400?text=0663015003
03d0011487606c37c1b1ed147fc72f285a50c05f00b9712e0fc3da400c864296,0674314002,Trousers,Garment Lower body,Dark Blue,Denim,DIV Ella slit denim,"Slim-fit trousers in stretch twill with a high waist, zip fly and button, fake front pockets, real back pockets and slits at the hems.",2018-10-13,https://placehold.co/300x400?text=0674314002
03d0011487606c37c1b1ed147fc72f285a50c05f00b9712e0fc3da400c864296,0674314002,Trousers,Garment Lower body,Dark Blue,Denim,DIV Ella slit denim,"Slim-fit trousers in stretch twill with a high waist, zip fly and button, fake front pockets, real back pockets and slits at the hems.",2018-10-13,https://placehold.co/300x400?text=0674314002
0bf4c6fd4e9d33f9bfb807bb78348cbf5c565846ff4006acf5c1b9aea77b0e54,0567993017,T-shirt,Garment Upper body,Dark Red,Front print,IZZY loose tee (1),IZZY loose tee (1),2018-10-13,https://placehold.co/300x400?text=0567993017
0bf4c6fd4e9d33f9bfb807bb78348cbf5c565846ff4006acf5c1b9aea77b0e54,0567993040,T-shirt,Garment Upper body,Black,All over pattern,IZZY loose tee (1),IZZY loose tee (1),2018-10-13,https://placehold.co/300x400?text=0567993040
0bf4c6fd4e9d33f9bfb807bb78348cbf5c565846ff4006acf5c1b9aea77b0e54,0568597006,Trousers,Garment Lower body,Black,Solid,Hayes slim trouser,"Suit trousers in a stretch weave with a regular waist, zip fly and concealed hook-and-eye fastening. Side pockets and tapered legs with creases.",2018-10-13,https://placehold.co/300x400?text=0568597006
0bf4c6fd4e9d33f9bfb807bb78348cbf5c565846ff4006acf5c1b9aea77b0e54,0568597016,Trousers,Garment Lower body,Dark Blue,Solid,Hayes slim,"Suit trousers in a stretch weave with a regular waist, zip fly and concealed hook-and-eye fastening. Side pockets and tapered legs with creases.",2018-10-13,https://placehold.co/300x400?text=0568597016
0bf4c6fd4e9d33f9bfb807bb78348cbf5c565846ff4006acf5c1b9aea77b0e54,0568597018,Trousers,Garment Lower body,Dark Blue,Dot,Hayes,"Suit trousers in a stretch weave with a regular waist, zip fly and concealed hook-and-eye fastening. Side pockets and tapered legs with creases.",2018-10-13,https://placehold.co/300x400?text=0568597018
0bf4c6fd4e9d33f9bfb807bb78348cbf5c565846ff4006acf5c1b9aea77b0e54,0568597018,Trousers,Garment Lower body,Dark Blue,Dot,Hayes,"Suit trousers in a stretch weave with a regular waist, zip fly and concealed hook-and-eye fastening. Side pockets and tapered legs with creases.",2018-10-13,https://placehold.co/300x400?text=0568597018
157eee38676eebb003bf97407f26e369de192997ab3902c194ce2690f060ff50,0507910001,Shirt,Garment Upper body,White,Solid,Isabella,"Fitted shirt in a stretch weave made from a cotton blend with a collar and concealed buttons down the front. Chest pocket, long sleeves with buttoned cuffs, and a gently rounded hem.",2018-10-13,https://placehold.co/300x400?text=0507910001
157eee38676eebb003bf97407f26e369de192997ab3902c194ce2690f060ff50,0561813004,Dress,Garment Full body,White,Stripe,Ali dress,"Fitted off-the-shoulder dress in sturdy jersey with a slight sheen, wide neckline and long raglan sleeves. Unlined.",2018-10-13,https://placehold.co/300x400?text=0561813004
157eee38676eebb003bf97407f26e369de192997ab3902c194ce2690f060ff50,0562245001,Trousers,Garment Lower body,Black,Solid,Luna skinny RW,"5-pocket jeans in washed, superstretch denim with a regular waist, zip fly and button, and skinny legs.",2018-10-13,https://placehold.co/300x400?text=0562245001
157eee38676eebb003bf97407f26e369de192997ab3902c194ce2690f060ff50,0564754003,Shirt,Garment Upper body,Blue,Stripe,Stockholm shirt,"Shirt in a stretch cotton weave with a classic button front, yoke with a pleat at the back, long sleeves with buttoned cuffs and a rounded hem.",2018-10-13,https://placehold.co/300x400?text=0564754003
157eee38676eebb003bf97407f26e369de192997ab3902c194ce2690f060ff50,0579541009,Cardigan,Garment Upper body,Grey,Melange,Calista,"Cardigan in a soft, fine-knit viscose blend with buttons down the front and ribbing around the neckline, cuffs and hem.",2018-10-13,https://placehold.co/300x400?text=0579541009
157eee38676eebb003bf97407f26e369de192997ab3902c194ce2690f060ff50,0607664001,Blouse,Garment Upper body,White,Solid,Carmen,Sleeveless blouse woven in a cotton blend with buttons and pin-tucks with lace insets at the front. Frills down the front and around the armholes and a yoke with a pleat at the back.,2018-10-13,https://placehold.co/300x400?text=0607664001
157eee38676eebb003bf97407f26e369de192997ab3902c194ce2690f060ff50,0625819001,Shirt,Garment Upper body,White,Solid,J shirt,"Shirt in an airy cotton weave with a collar, buttons down the front, long sleeves with wide, buttoned cuffs,and a rounded hem. Slightly longer at the back.",2018-10-13,https://placehold.co/300x400?text=0625819001
157eee38676eebb003bf97407f26e369de192997ab3902c194ce2690f060ff50,0637673005,Sweater,Garment Upper body,Black,Solid,Techno,"Fine-knit jumper made partly from recycled polyester with a V-neck, dropped shoulders and long, wide sleeves. Decorative seam centre front and back, and a straight-cut hem.",2018-10-13,https://placehold.co/300x400?text=0637673005
157eee38676eebb003bf97407f26e369de192997ab3902c194ce2690f060ff50,0687524001,Cardigan,Garment Upper body,Black,Solid,Siri Basic Cardigan,"Cardigan in a soft knit with dropped shoulders, long sleeves, front pockets and no buttons.",2018-10-13,https://placehold.co/300x400?text=0687524001
157eee38676eebb003bf97407f26e369de192997ab3902c194ce2690f060ff50,0688873005,Blouse,Garment Upper body,Dark Turquoise,Solid,Gyda!,"Blouse in a soft weave with a narrow collar, concealed buttons down the front, long sleeves with buttoned cuffs and a rounded hem.",2018-10-13,https://placehold.co/300x400?text=0688873005
4043fdbe22eb397206dabf520d2d88651179724ac19ccf6e69efadfd3da530b6,0639834003,Vest top,Garment Upper body,Greenish Khaki,Solid,Endless summer tank,Vest top in soft cotton jersey in a relaxed fit. Slightly longer at the back.,2018-10-13,https://placehold.co/300x400?text=0639834003
4f87d704f19950321715b90f5c41bcee9b19a8a6c4f31fa52970aaea75e3c57e,0637283005,Dress,Garment Full body,Black,Solid,Teddy,"Knee-length dress in woven fabric with a collar, V-neck, concealed buttons down the front and 3/4-length sleeves with pleats and buttons at the cuffs. Seam and a detachable D-ring belt at the waist. Unlined.",2018-10-13,https://placehold.co/300x400?text=0637283005
4f87d704f19950321715b90f5c41bcee9b19a8a6c4f31fa52970aaea75e3c57e,0682604001,Dress,Garment Full body,Black,All over pattern,SPEED Piper W,"Short dress in a crêpe weave with a collar and buttons down the front. Gently dropped shoulders, long sleeves with buttoned cuffs and a rounded hem with high slits in the sides. Unlined.",2018-10-13,https://placehold.co/300x400?text=0682604001
4f87d704f19950321715b90f5c41bcee9b19a8a6c4f31fa52970aaea75e3c57e,0691177002,Dress,Garment Full body,Black,Solid,Cava Dress (1),"Short shirt dress in softly draping woven fabric with a sheen. Collar, concealed buttons down the front and a detachable tie belt at the waist. Long sleeves with buttoned cuffs, and a rounded hem. Unlined.",2018-10-13,https://placehold.co/300x400?text=0691177002
570f316b7a55a278bc22b66cff78e09b54f3150407bfed3d0d1b1ee57e28bb9f,0510684009,Trousers,Garment Lower body,Black,Solid,Lory sweatpants,"Trousers in soft sweatshirt fabric with an elasticated drawstring waist, zipped side pockets and ribbed hems.",2018-10-13,https://placehold.co/300x400?text=0510684009
570f316b7a55a278bc22b66cff78e09b54f3150407bfed3d0d1b1ee57e28bb9f,0514865020,Skirt,Garment Lower body,Blue,Denim,CHARLIE A-LINE,Short A-line skirt.,2018-10-13,https://placehold.co/300x400?text=0514865020
570f316b7a55a278bc22b66cff78e09b54f3150407bfed3d0d1b1ee57e28bb9f,0514865020,Skirt,Garment Lower body,Blue,Denim,CHARLIE A-LINE,Short A-line skirt.,2018-10-13,https://placehold.co/300x400?text=0514865020
570f316b7a55a278bc22b66cff78e09b54f3150407bfed3d0d1b1ee57e28bb9f,0519929008,Dress,Garment Full body,Dark Green,Stripe,Topi dress J,Topi dress J,2018-10-13,https://placehold.co/300x400?text=0519929008
570f316b7a55a278bc22b66cff78e09b54f3150407bfed3d0d1b1ee57e28bb9f,0561813004,Dress,Garment Full body,White,Stripe,Ali dress,"Fitted off-the-shoulder dress in sturdy jersey with a slight sheen, wide neckline and long raglan sleeves. Unlined.",2018-10-13,https://placehold.co/300x400?text=0561813004
570f316b7a55a278bc22b66cff78e09b54f3150407bfed3d0d1b1ee57e28bb9f,0570189003,Leggings/Tights,Garment Lower body,Black,Solid,June Jeggings,"Slim-fit, denim-look leggings in stretch twill with a high, elasticated waist.",2018-10-13,https://placehold.co/300x400?text=0570189003
570f316b7a55a278bc22b66cff78e09b54f3150407bfed3d0d1b1ee57e28bb9f,0570489001,Hoodie,Garment Upper body,Black,Placement print,Dadi hood,"Short top in sweatshirt fabric with a print motif on the front and a lined drawstring hood. Long sleeves with ribbed cuffs, and a raw-edge hem. Soft brushed inside.",2018-10-13,https://placehold.co/300x400?text=0570489001
570f316b7a55a278bc22b66cff78e09b54f3150407bfed3d0d1b1ee57e28bb9f,0576414001,Skirt,Garment Lower body,Black,Solid,ALLY PINNAFORE,"Dungaree dress in cotton twill with adjustable straps with metal fasteners, buttons down the front and at the sides and front pockets.",2018-10-13,https://placehold.co/300x400?text=0576414001
570f316b7a55a278bc22b66cff78e09b54f3150407bfed3d0d1b1ee57e28bb9f,0588689001,Trousers,Garment Lower body,Black,Treatment,Solange 5 pkt,"5-pocket trousers in washed, superstretch twill with a regular waist, zip fly and button and skinny legs.",2018-10-13,https://placehold.co/300x400?text=0588689001
570f316b7a55a278bc22b66cff78e09b54f3150407bfed3d0d1b1ee57e28bb9f,0588689001,Trousers,Garment Lower body,Black,Treatment,Solange 5 pkt,"5-pocket trousers in washed, superstretch twill with a regular waist, zip fly and button and skinny legs.",2018-10-13,https://placehold.co/300x400?text=0588689001
570f316b7a55a278bc22b66cff78e09b54f3150407bfed3d0d1b1ee57e28bb9f,0592286002,Sweater,Garment Upper body,Black,Stripe,Dionne lace up sweater,"Long-sleeved jumper in a soft, fine knit with slits and lacing at the sides.",2018-10-13,https://placehold.co/300x400?text=0592286002
570f316b7a55a278bc22b66cff78e09b54f3150407bfed3d0d1b1ee57e28bb9f,0623434011,Skirt,Garment Lower body,Black,Solid,Charlie A-line,"Short, A-line skirt with buttons down the front.",2018-10-13,https://placehold.co/300x400?text=0623434011
570f316b7a55a278bc22b66cff78e09b54f3150407bfed3d0d1b1ee57e28bb9f,0623434011,Skirt,Garment Lower body,Black,Solid,Charlie A-line,"Short, A-line skirt with buttons down the front.",2018-10-13,https://placehold.co/300x400?text=0623434011
570f316b7a55a278bc22b66cff78e09b54f3150407bfed3d0d1b1ee57e28bb9f,0654521001,Boots,Shoes,White,Solid,Jupiter boot,"Ankle boots with rounded toes, a zip in one side with a large ring, and a loop at the back. Fabric linings and insoles and rubber soles. Covered heels 8 cm.",2018-10-13,https://placehold.co/300x400?text=0654521001
570f316b7a55a278bc22b66cff78e09b54f3150407bfed3d0d1b1ee57e28bb9f,0656719003,Trousers,Garment Lower body,Dark Turquoise,Check,Serpente HW slim trouser,"Tailored trousers in a stretch weave with two press-studs at the waist and a zip fly. Zipped front pockets, fake welt back pockets and slim, straight legs.",2018-10-13,https://placehold.co/300x400?text=0656719003
570f316b7a55a278bc22b66cff78e09b54f3150407bfed3d0d1b1ee57e28bb9f,0658978001,Trousers,Garment Lower body,Dark Red,Check,Callie Slim Leg Slack RW,"Ankle-length trousers in checked twill with a regular waist, zip fly and button, side pockets, fake welt back pockets and straight-cut legs that taper to the hem.",2018-10-13,https://placehold.co/300x400?text=0658978001
570f316b7a55a278bc22b66cff78e09b54f3150407bfed3d0d1b1ee57e28bb9f,0672748001,Sweater,Garment Upper body,Red,Solid,Sheffield Sweater,"Turtleneck jumper in a soft, textured knit with dropped shoulders, long sleeves and high slits in the sides.",2018-10-13,https://placehold.co/300x400?text=0672748001
58388c01c7fded48c321e36282daf9c1e02da9f44ee9ca842e38205b1bd9097b,0649551015,Scarf,Accessories,Red,Jacquard,Stella solid scarf,Scarf in a soft weave with fringes on the short sides. Size approx. 68x180 cm.,2018-10-13,https://placehold.co/300x400?text=0649551015
58388c01c7fded48c321e36282daf9c1e02da9f44ee9ca842e38205b1bd9097b,0666006006,Jacket,Garment Upper body,Light Beige,Solid,Milla pile,"Short coat in soft pile with narrow notch lapels, concealed press-studs down the front and side pockets. Lined.",2018-10-13,https://placehold.co/300x400?text=0666006006
58388c01c7fded48c321e36282daf9c1e02da9f44ee9ca842e38205b1bd9097b,0673873001,Jacket,Garment Upper body,Black,Solid,Frank Fur Coat,"Gently tailored coat in faux fur, with a stand-up collar, concealed press-studs at the front and discreet pockets in the side seams. Lined.",2018-10-13,https://placehold.co/300x400?text=0673873001
6881f635c5be0550646522a81a07d942ee71fcf603397d7908b76b1df2298745,0581777008,Trousers,Garment Lower body,Blue,Denim,Vintage H.W Ankle,"5-pocket ankle-length jeans in washed denim in a slightly looser fit with a high waist, button fly and straight legs.",2018-10-13,https://placehold.co/300x400?text=0581777008
6881f635c5be0550646522a81a07d942ee71fcf603397d7908b76b1df2298745,0650682004,Skirt,Garment Lower body,Yellowish Brown,Other structure,Cordelia skirt,"Short 5-pocket skirt in stretch, wide wale cotton corduroy with a zip fly. Unlined.",2018-10-13,https://placehold.co/300x400?text=0650682004
6881f635c5be0550646522a81a07d942ee71fcf603397d7908b76b1df2298745,0684717001,Belt,Accessories,Black,Solid,Aurora waist belt,"Waist belt in imitation leather with a square, covered buckle. Width 4 cm.",2018-10-13,https://placehold.co/300x400?text=0684717001
6881f635c5be0550646522a81a07d942ee71fcf603397d7908b76b1df2298745,0690478001,Blazer,Garment Upper body,Black,Stripe,Capone blazer campaign,"Double-breasted jacket in jersey with notch lapels, a tapered waist and buttons at the front. Welt front pockets and a single back vent. Lined.",2018-10-13,https://placehold.co/300x400?text=0690478001
6ad2c5538d44def5d641d52bf37920d403732a3a99b7f88a8fefcfbc6e6aeb73,0118458034,Trousers,Garment Lower body,Pink,Solid,Jerry jogger bottoms,"Trousers in sweatshirt fabric with an elasticated drawstring waist, side pockets, a back pocket and ribbed hems. Soft brushed inside.",2018-10-13,https://placehold.co/300x400?text=0118458034
6ad2c5538d44def5d641d52bf37920d403732a3a99b7f88a8fefcfbc6e6aeb73,0118458034,Trousers,Garment Lower body,Pink,Solid,Jerry jogger bottoms,"Trousers in sweatshirt fabric with an elasticated drawstring waist, side pockets, a back pocket and ribbed hems. Soft brushed inside.",2018-10-13,https://placehold.co/300x400?text=0118458034
6ad2c5538d44def5d641d52bf37920d403732a3a99b7f88a8fefcfbc6e6aeb73,0399201002,Trousers,Garment Lower body,Black,Denim,Shaping Skinny H.W,"5-pocket jeans in washed, stretch denim with a high waist, zip fly and button and skinny legs. Shaping – denim with a stretch function that holds in and shapes the waist, thighs and bum while keeping the jeans in shape.",2018-10-13,https://placehold.co/300x400?text=0399201002
6ad2c5538d44def5d641d52bf37920d403732a3a99b7f88a8fefcfbc6e6aeb73,0399201002,Trousers,Garment Lower body,Black,Denim,Shaping Skinny H.W,"5-pocket jeans in washed, stretch denim with a high waist, zip fly and button and skinny legs. Shaping – denim with a stretch function that holds in and shapes the waist, thighs and bum while keeping the jeans in shape.",2018-10-13,https://placehold.co/300x400?text=0399201002
6ad2c5538d44def5d641d52bf37920d403732a3a99b7f88a8fefcfbc6e6aeb73,0399201020,Trousers,Garment Lower body,Dark Grey,Denim,Shaping Skinny H.W,"5-pocket jeans in washed, stretch denim with a high waist, zip fly and button and skinny legs. Shaping – denim with a stretch function that holds in and shapes the waist, thighs and bum while keeping the jeans in shape.",2018-10-13,https://placehold.co/300x400?text=0399201020
6ad2c5538d44def5d641d52bf37920d403732a3a99b7f88a8fefcfbc6e6aeb73,0399201020,Trousers,Garment Lower body,Dark Grey,Denim,Shaping Skinny H.W,"5-pocket jeans in washed, stretch denim with a high waist, zip fly and button and skinny legs. Shaping – denim with a stretch function that holds in and shapes the waist, thighs and bum while keeping the jeans in shape.",2018-10-13,https://placehold.co/300x400?text=0399201020
788785852eddb5874f924603105f315d69571b3e5180f3a7ae6970b55b6d5dc9,0621989001,Blouse,Garment Upper body,White,Solid,Riviera,"Wide blouse in an airy weave with a V-neck, decorative seams front and back and short cap sleeves.",2018-10-13,https://placehold.co/300x400?text=0621989001
7f0ac4394297dc4a885d3b9277ba526cbbfbf7fb7cae465b256ed8e55b864f03,0550309005,Dress,Garment Full body,Dark Grey,Melange,Titti,Straight-cut dress in sturdy jersey with 3/4-length sleeves and front pockets. Unlined.,2018-10-13,https://placehold.co/300x400?text=0550309005
7f0ac4394297dc4a885d3b9277ba526cbbfbf7fb7cae465b256ed8e55b864f03,0550309006,Dress,Garment Full body,Dark Red,Solid,Titti,Straight-cut dress in sturdy jersey with 3/4-length sleeves and front pockets. Unlined.,2018-10-13,https://placehold.co/300x400?text=0550309006
7f0ac4394297dc4a885d3b9277ba526cbbfbf7fb7cae465b256ed8e55b864f03,0669713004,Sweater,Garment Upper body,Black,Check,Zingo sweater,"Long-sleeved top in sturdy jersey with a boat neck, dropped shoulders and zip at the back.",2018-10-13,https://placehold.co/300x400?text=0669713004
7f0ac4394297dc4a885d3b9277ba526cbbfbf7fb7cae465b256ed8e55b864f03,0669713007,Sweater,Garment Upper body,Dark Red,Solid,Zingo sweater,"Long-sleeved top in sturdy jersey with a boat neck, dropped shoulders and zip at the back.",2018-10-13,https://placehold.co/300x400?text=0669713007
7f0ac4394297dc4a885d3b9277ba526cbbfbf7fb7cae465b256ed8e55b864f03,0673949001,Sneakers,Shoes,Black,Solid,OL JOI PQ Sneaker,Warm-lined boots in suede with a concealed zip at the back. Faux fur linings and insoles and rubber soles.,2018-10-13,https://placehold.co/300x400?text=0673949001
9ff538b9a79943aff0eeb492da5330595a57f696099a40afa66ff9f6beea63f3,0352811027,Trousers,Garment Lower body,Beige,Denim,Sara long (1),5-pocket trousers in stretch twill with a regular waist and slim legs.,2018-10-13,https://placehold.co/300x400?text=0352811027
a65f77281a528bf5c1e9f270141d601d116e1df33bf9df512f495ee06647a9cc,0639496004,Blouse,Garment Upper body,Dark Pink,Solid,Piper blouse,Long-sleeved blouse in woven fabric with a sheen. V-neck with a wrapover front and an opening with ties at the back.,2018-10-13,https://placehold.co/300x400?text=0639496004
afca0bdfe88b260ffce703979fd58c845983d91f4d99f299bb96c4af2c71a2d4,0657211001,Boots,Shoes,Black,Other structure,Tenerifa lace-up,"Boots in crocodile-patterned imitation leather with a zip in one side, lacing at the front, an adjustable tab and metal buckle at the top and a loop at the back. Satin linings, imitation leather insoles and rubber soles. Heel 3 cm.",2018-10-13,https://placehold.co/300x400?text=0657211001
afca0bdfe88b260ffce703979fd58c845983d91f4d99f299bb96c4af2c71a2d4,0661306008,Trousers,Garment Lower body,Yellowish Brown,All over pattern,Enter treggings,"Treggings in stretch twill with a high, elasticated waist and slim legs.",2018-10-13,https://placehold.co/300x400?text=0661306008
b4db5e5259234574edfff958e170fe3a5e13b6f146752ca066abca3c156acc71,0688795001,Dress,Garment Full body,White,Stripe,Ester,"Short dress in a striped weave with a V-neck, concealed buttons at the front and long sleeves with wide cuffs with slits. Detachable belt with D-rings at the waist, a yoke with a pleat at the back and a rounded hem. Slightly longer at the back. Unlined.",2018-10-13,https://placehold.co/300x400?text=0688795001
b4db5e5259234574edfff958e170fe3a5e13b6f146752ca066abca3c156acc71,0701228001,Dress,Garment Full body,Black,All over pattern,Dalton dress,"Short dress in a patterned viscose weave with a round neckline, frill-trimmed yoke, concealed zip at the back and long sleeves with buttoned, frill-trimmed cuffs. Seam at the waist and a gently flared skirt. Unlined.",2018-10-13,https://placehold.co/300x400?text=0701228001
